restaurant_id,name,restaurant_type,avg_rating,num_ratings,avg_cost_two,online_order,table_booking,cuisine_type,area,address,source,city,typical_delivery_time
9356,Cafe Sahar,,4.0,20,300.0,,,North Indian  Chinese  Mughlai  Desserts  Fast Food,Andheri East,Andheri East,swiggy,Mumbai,56
9357,New Bismillah Restaurant,,3.3,20,500.0,,,"Indian,Tandoor ,indian",Dharavi,Sion Bhakti Park,swiggy,Mumbai,49
9358,Agarwal'S Street Cafe,,2.9,80,200.0,,,"American,Fast Food,Italian,Snacks",New Alipore,Jadavpur,swiggy,Kolkata,91
9359,Acs Chinese Flavour,,4.0,500,300.0,,,Chinese,Taltala,Esplanade,swiggy,Kolkata,45
9360,Shizusan,,2.9,80,1500.0,,,"Japanese,Asian,Sushi",Kurla,Kurla,swiggy,Mumbai,47
9361,Breakfast Express,,4.3,100,200.0,,,Continental  North Indian  South Indian  Beverages,Himayath Nagar,Himayath Nagar,swiggy,Hyderabad,33
9362,Ganga Chinese Centre,,2.9,80,150.0,,,Chinese,Bopodi,Bhimjyot Nagar,swiggy,Pune,63
9363,Vimalam Mess,,4.3,100,700.0,,,South Indian,Anna Nagar,Annanagar,swiggy,Chennai,60
9364,Bebe Di Rasoi - Punjabi,,4.1,500,300.0,,,"North Indian,Punjabi,Biryani,Kebabs,Mughlai,Desserts,Beverages",Shivajinagar,Sb Road,swiggy,Pune,48
9365,Bait Al Majlis,,4.1,50,350.0,,,"Chinese,Biryani,Afghani,Mughlai,Seafood,Tandoor",Juhapura,Sarkhej,swiggy,Ahmedabad,47
9366,Riyasat-E-Hind,,3.9,50,400.0,,,"North Indian,Chinese,Kebabs,Mughlai,Continental",Central Kolkata,Central Kolkata,swiggy,Kolkata,65
9367,Desi Shawarma,,2.9,80,200.0,,,Fast Food  Street Food  Arabian,Khar West,Opposite Singapore Arcade,swiggy,Mumbai,56
9368,Fabcafe By Fabindia,,4.4,100,1000.0,,,"Indian,Continental,Healthy Food,Beverages,Desserts,Snacks,North Indian",Park Street Area,Brahmachari Street,swiggy,Kolkata,58
9369,Fabcafe By Fabindia,,4.3,100,1000.0,,,"Healthy Food,North Indian,Biryani,Beverages",Teynampet,New Area,swiggy,Chennai,57
9370,Momo Sa-Khang By Kailash Kitchen,,4.7,500,200.0,,,Chinese,Anna Nagar,Annanagar,swiggy,Chennai,52
9371,Fabcafe By Fabindia,,4.4,100,1000.0,,,"North Indian,Healthy Food,Biryani,Beverages",Aundh,Aundh,swiggy,Pune,70
9372,Mba In Khichdi,,4.1,20,300.0,,,"Home Food,Indian,North Indian",Andheri East,Marol Industrial Estate,swiggy,Mumbai,51
9373,Sultan'S Shawarma,,3.6,20,200.0,,,"Lebanese,Fast Food",Kalina,Scruz Bandra East,swiggy,Mumbai,38
9374,The Bowl Company,,4.2,5000,300.0,,,"Continental,North Indian,Pan-Asian,Desserts,American,Asian,Beverages,Biryani,Chinese,Combo,European,Grill,Hyderabadi,Indian,Italian,Kebabs,Lucknowi,Mediterranean,Mexican,Mughlai,Oriental,Pastas,Punjab",Gopalapuram,Royapettah,swiggy,Chennai,55
9375,Homely,,4.3,1000,200.0,,,"Home Food,North Indian,South Indian,Beverages,Chettinad,Combo,Desserts,Hyderabadi,Indian,Lucknowi,Maharashtrian,Mangalorean,Punjabi,Rajasthani,Snacks,Sweets,Thalis",Gopalapuram,Royapettah,swiggy,Chennai,52
9376,Pvr Cafe,,2.9,80,400.0,,,"Snacks,Fast Food,American",Adugodi,Koramangala,swiggy,Bangalore,63
9377,Khichdi Experiment,,4.3,100,250.0,,,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",Pitam Pura,Rohini,swiggy,Delhi,33
9378,Khichdi Experiment,,4.3,100,250.0,,,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",Sakivihar,Sakivihar,swiggy,Mumbai,49
9379,Saptami - Holiday Inn,,4.3,20,550.0,,,"Continental,Indian,Chinese",Powai Area,Powai Area,swiggy,Mumbai,60
9380,Hungry B,,3.8,20,250.0,,,"North Indian,Indian,Continental,Biryani,Beverages,Combo",Domlur,Indiranagar,swiggy,Bangalore,60
9381,Spicy Tadka,,4.3,20,300.0,,,"Chinese,Indian,Italian,Mexican",Old Washermanpet,Royapettah,swiggy,Chennai,59
9382,Ohri'S Uppu,,3.0,20,400.0,,,"Andhra,South Indian",Banjara Hills,Banjara Hills,swiggy,Hyderabad,68
9383,Malabar Biriyani World,,4.3,20,250.0,,,"Biryani,Kerala,Seafood",Adugodi,Koramangala,swiggy,Bangalore,55
9384,Adil Biryani Restaurant,,4.2,100,300.0,,,"Biryani,Kebabs,Mughlai",Ballygunge,Central Kolkata,swiggy,Kolkata,56
9385,Adam Bakers,,3.9,50,150.0,,,Bakery,Toli Chowki,Tolichowki,swiggy,Hyderabad,68
9386,Noble Bake Food,,4.0,20,100.0,,,Bakery,Wanowrie,Wanowrie,swiggy,Pune,64
9387,Tung Fong,,4.5,500,1200.0,,,"Asian,Chinese",Taltala,Central Kolkata,swiggy,Kolkata,56
9388,Bhayankar Burgers,,4.0,100,400.0,,,American,Andheri East,Marol Industrial Estate,swiggy,Mumbai,58
9389,Meals 'O' Memories,,4.1,100,200.0,,,Continental  Indian  Chinese  Snacks  Beverages,Lake Town,Lake Town,swiggy,Kolkata,67
9390,Wakka Makka Chinese,,3.8,500,400.0,,,Chinese  Asian  Oriental  Tibetan  Desserts,Andheri East,Marol Industrial Estate,swiggy,Mumbai,51
9391,Great Indian Meals,,4.0,50,300.0,,,Mangalorean  North Indian  South Indian  Malwani,Bandra East,Scruz Bandra East,swiggy,Mumbai,42
9392,Medha Malvan,,3.8,20,250.0,,,"Seafood,Malwani",Bandra East,Scruz Bandra East,swiggy,Mumbai,48
9393,Zesty Kitchen,,4.0,100,500.0,,,"North Indian,South Indian,Mangalorean,Seafood,Malwani,Biryani,Bengali",Bandra East,Scruz Bandra East,swiggy,Mumbai,44
9394,Jamai Shoshthi,,4.2,500,500.0,,,"Bengali,Biryani",Bandra East,Scruz Bandra East,swiggy,Mumbai,44
9395,Hyatt-La Cucina,,2.9,80,400.0,,,"Indian,Asian,Italian,Bakery",Bidhannagar,Hyatt Regencysaltlake,swiggy,Kolkata,59
9396,The Momo Factory,,3.1,20,150.0,,,Chinese,Andheri East,Andheri East,swiggy,Mumbai,55
9397,Mini Punjab,,3.9,100,300.0,,,Chinese  North Indian,Antop Hill,Sion Bhakti Park,swiggy,Mumbai,54
9398,Earthen Delights,,4.6,50,240.0,,,Kerala,Jogupalya,Cambridge Layout,swiggy,Bangalore,52
9399,Burger It Up,,4.3,50,400.0,,,"American,Continental,Beverages,Desserts,Fast Food",Erandwane,Kothrud,swiggy,Pune,52
9400,Sampa Snacks,,3.9,100,200.0,,,"Chinese,Indian",Kasba,Ruby Area,swiggy,Kolkata,66
9401,Royal Fast Food,,3.8,20,200.0,,,"Chinese,Fast Food,Indian",Thousand Lights,Nungambakkam,swiggy,Chennai,49
9402,Yolkshire,,4.3,100,300.0,,,"Healthy Food,European,Salads,Italian,Desserts,Beverages",Shivajinagar,Shivaji Nagar,swiggy,Pune,35
9403,Mumbai	Eats,,2.9,80,300.0,,,Chinese  Tandoor  Biryani,Kurla,Kurla,swiggy,Mumbai,42
9404,R.K. Maggi Pasta And Coffee Bar,,4.3,100,300.0,,,"Fast Food,North Indian",Shyamal,Prahlad Nagar,swiggy,Ahmedabad,44
9405,Veerji Malai Chaap Wale,,4.0,100,350.0,,,"Indian,North Indian",Bidhannagar,Salt Lake,swiggy,Kolkata,61
9406,Tibb'S Frankie (Tilak Nagar),,4.0,100,200.0,,,Fast Food  Snacks  North Indian  Mexican  Beverages,Kurla,Tilak Nagar,swiggy,Mumbai,35
9407,Nawab'S Kitchen,,4.3,500,300.0,,,"Mughlai,North Indian,Chinese,Biryani,Punjabi",Sayedpura,Lal Gate,swiggy,Surat,37
9408,Deja Bowl,,4.2,20,300.0,,,"North Indian,Home Food,Combo,Desserts,Indian,Punjabi,Chinese",Domlur,Indiranagar,swiggy,Bangalore,57
9409,Lokenath Restaurant,,3.9,100,250.0,,,Indian,Baranagar,North Dumdum,swiggy,Kolkata,66
9410,New Banglar Rannaghar,,4.1,100,200.0,,,Chinese  Indian,Tollygunge,Golf Gardens  Tollygunge,swiggy,Kolkata,91
9411,Rohini Rasoi,,2.9,80,250.0,,,"Chinese,Indian",Rohini,Rohini,swiggy,Delhi,38
9412,Jannath Chicken,,2.7,20,250.0,,,Indian,Ponniammanmedu,Madhavaram - Manali,swiggy,Chennai,75
9413,Kebabs In Roll - Ramlal Bazar,,4.1,50,300.0,,,"Kebabs,Biryani,North Indian,Chinese",Near Lal Gate Ramlal Bazarsapuipara,Near Lal Gate Ramlal Bazarsapuipara,swiggy,Kolkata,88
9414,Taste Of Kolkata,,3.8,100,250.0,,,"Biryani,North Indian,Fast Food,Juices,Beverages",Andheri East,Sahar Airport Road,swiggy,Mumbai,50
9415,Chimichurri - All Day Asian Diner,,4.4,100,1300.0,,,"Asian,Japanese",Powai Area,Powai Area,swiggy,Mumbai,57
9416,Chows And Rolls,,3.8,50,250.0,,,"Chinese,Fast Food",Shyam Bazar,Hatibagan,swiggy,Kolkata,68
9417,Ocean Star,,2.9,80,300.0,,,"North Indian,Seafood",Athwa,Nr Panas Gaam,swiggy,Surat,51
9418,Milano Ice Cream,,4.7,500,200.0,,,"Ice Cream,Desserts",Indiranagar,Indiranagar,swiggy,Bangalore,51
9419,Al Karam Kalyani Biryani,,3.1,20,200.0,,,Biryani,Khairtabad,Somajiguda & Khairtabad,swiggy,Hyderabad,55
9420,The Flame Burger,,2.9,80,300.0,,,Snacks,Gokhalenagar,Near Dominossenapati Bapat Road,swiggy,Pune,47
9421,Mad Burgers And Pizza,,3.5,20,300.0,,,"Pizzas,Fast Food,Desserts",Kurla,Chembur,swiggy,Mumbai,44
9422,Burger N More,,3.2,20,200.0,,,Indian,Dhankawadi,Dhankawadi,swiggy,Pune,74
9423,Kulfi Treat,,2.9,80,200.0,,,Ice Cream,Royapuram,Suriya Narayana Road,swiggy,Chennai,58
9424,Al Baik Fast Food,,4.1,20,250.0,,,Fast Food,Kurla,Kurla,swiggy,Mumbai,36
9425,Food Zone,,4.3,20,200.0,,,"North Indian,Snacks",Khokhra,Maninagar,swiggy,Ahmedabad,47
9426,London Dairy,,2.9,80,200.0,,,Ice Cream,Chembur,Chembur,swiggy,Mumbai,45
9427,The Kitchen  (Chinese & Grills),,4.2,100,300.0,,,"Chinese,Kebabs,Tibetan,Lebanese",Kurla,Chembur,swiggy,Mumbai,39
9428,Tata Cha Now Qmin,,4.2,100,200.0,,,"Beverages,Bakery,Chaat,Desserts,Fast Food,Home Food,Maharashtrian,Snacks,Street Food,Sweets,Indian,Combo,Parsi",Vasanth Nagar,Cunningham Road,swiggy,Bangalore,46
9429,Crazy Pizza,,2.9,80,400.0,,,"Fast Food,Italian",Ashok Nagar,Magrath Rd Ashok Nagar,swiggy,Bangalore,48
9430,Milan Juice Centre,,4.0,1000,150.0,,,"Arabian,Juices",Nampally,Nampally,swiggy,Hyderabad,30
9431,Lf 91 Cafe And Restaurant,,2.9,80,250.0,,,Indian,Dapodi,Sangvi,swiggy,Pune,74
9432,Royal Restaurant,,3.8,100,300.0,,,"Chinese,North Indian,Tandoor ,indian",Shivaji Nagar,Central Bangalore,swiggy,Bangalore,38
9433,Modern Lunch Home,,4.4,100,600.0,,,"Chinese,Konkan,North Indian,Seafood",Sion,Sion Bhakti Park,swiggy,Mumbai,47
9434,Tif In,,3.5,20,150.0,,,Snacks  South Indian,Uppal,Uppal Beerappagada,swiggy,Hyderabad,73
9435,Mcrennett,,4.3,20,350.0,,,Bakery,Periyamet,Purasawalkam,swiggy,Chennai,37
9436,Famous Chinese,,2.9,80,300.0,,,"Chinese,Fast Food",Santacruz East,Scruz Bandra East,swiggy,Mumbai,35
9437,Kommune,,2.9,80,350.0,,,"Desserts,Italian,North Indian,Salads",T Nagar,T Nagar,swiggy,Chennai,65
9438,Bhimsingh Paties,,4.1,20,150.0,,,"Fast Food,Snacks,Street Food",Maninagar,Maninagar,swiggy,Ahmedabad,37
9439,Arcot Royal Biriyani And Fastfood,,3.5,50,200.0,,,"Biryani,Fast Food",Cit Nagar,T Nagar,swiggy,Chennai,71
9440,New Dillibite,,2.9,80,300.0,,,"Bengali,Chinese,Indian",Jogupalya,Cambridge Layout Jogupalya,swiggy,Bangalore,47
9441,Teppan,,4.6,20,1000.0,,,Japanese,Alwarpet,Alwarpet,swiggy,Chennai,75
9442,The Great Chinese,,2.9,80,150.0,,,"Chinese,Indian",Scruz Bandra East,Bandra Kurla Complex Santcruz East,swiggy,Mumbai,40
9443,Tara Punjab,,3.9,20,500.0,,,"North Indian,Punjabi,Tandoor",Chembur,Chembur,swiggy,Mumbai,46
9444,Slurpy Shakes,,4.4,100,200.0,,,"Beverages,Ice Cream,Desserts",Erandwane,Kothrud,swiggy,Pune,47
9445,Cupcake Bliss Cake & Desserts,,4.1,100,150.0,,,"Bakery,Desserts,Ice Cream,American,British,Combo,Snacks",Erandwane,Kothrud,swiggy,Pune,51
9446,Warmoven Cake & Desserts,,4.3,100,200.0,,,"Bakery,Desserts,Ice Cream",Erandwane,Kothrud,swiggy,Pune,51
9447,Indiana Burgers,,4.2,50,200.0,,,"American,Fast Food,Beverages,Healthy Food",Erandwane,Kothrud,swiggy,Pune,53
9448,Absolute China,,3.9,500,200.0,,,Chinese,Erandwane,Kothrud,swiggy,Pune,34
9449,Roosterville,,3.7,100,200.0,,,Indian,Vijay Nagar Colony,Santoshnagar & Saidabad,swiggy,Hyderabad,68
9450,Taste Of Eggs,,2.9,80,200.0,,,North Indian,Udhna,Bamroli Road,swiggy,Surat,44
9451,Green Cravings,,3.9,50,350.0,,,"Healthy Food,Continental,Keto,Indian,Salads",Pulikeshi Nagar,Coles Road,swiggy,Bangalore,47
9452,Pvr Cafe,,3.5,20,400.0,,,"Snacks,Fast Food,American",New Malakpet,Kothapet & Dilsukhnagar,swiggy,Hyderabad,47
9453,Chinese Point,,3.4,20,200.0,,,Chinese,Gopipura,Nanpura,swiggy,Surat,40
9454,Hotel Niagara,,3.9,1000,450.0,,,"Haleem,Arabian,Biryani,Tandoor,Chinese,Indian,Desserts,Kebabs,Mughlai",Gowliguda,New Area,swiggy,Hyderabad,23
9455,Cnp House - Chicken And Paratha,,3.9,20,350.0,,,"North Indian,Tandoor,Biryani,Punjabi,Kebabs,Beverages",Pashan,Orange County Baner Pashan Link Road,swiggy,Pune,75
9456,Lingaiah Hotel,,4.5,100,200.0,,,South Indian,Asif Nagar,Mallepally,swiggy,Hyderabad,33
9457,The Chocolate Heaven,,2.9,80,300.0,,,Desserts,University Area,Navrangpura,swiggy,Ahmedabad,44
9458,Pukhtaan,,2.9,80,1900.0,,,"Mughlai,North Indian",Kurla,Kurla,swiggy,Mumbai,42
9459,Nanav Stores And Cafe,,2.9,80,350.0,,,"Beverages,Fast Food",Indiranagar,Indiranagar,swiggy,Bangalore,64
9460,Chizzlers,,2.9,80,700.0,,,Chinese,Pashan,Baner,swiggy,Pune,75
9461,Fat Panda,,3.2,20,250.0,,,"Fast Food,Pizzas",Kondhwa,Kedari Nagar Wanowrie,swiggy,Pune,71
9462,Anupama Hotel,,3.7,20,250.0,,,"Biryani,South Indian",Khairtabad,Banjara Hills,swiggy,Hyderabad,45
9463,Masala Street,,3.5,20,50.0,,,"Chinese,Continental,South Indian,Italian",Vadapalani,Vadapalani,swiggy,Chennai,85
9464,Navratna Hotel,,4.2,50,200.0,,,North Indian,Saki Naka,Marol Sakinaka,swiggy,Mumbai,41
9465,Khandeshi Tadka,,3.5,20,250.0,,,Maharashtrian,Kothrud,Karve Road,swiggy,Pune,61
9466,Ricky'S Cookies,,4.9,20,300.0,,,"Cafe,Snacks",Alwarpet,Alwarpet,swiggy,Chennai,70
9467,Canteen Central - Burgers Pastas And More,,4.2,100,300.0,,,American  Pastas  Snacks  Desserts  Beverages  North Indian  Asian,Santacruz,Scruz Bandra East,swiggy,Mumbai,41
9468,Kurtosshhh,,2.9,80,500.0,,,Fast Food,Vesu,Prime Shoppers Vesu,swiggy,Surat,64
9469,Royal Crush Pizzas & Burger,,3.7,50,300.0,,,"Fast Food,Italian",Shahpore,Lal Gate,swiggy,Surat,44
9470,Nigars Kitchen,,3.8,20,200.0,,,"Indian,North Indian,Chinese,Combo,Snacks,Sweets,Beverages",Topsia,Ruby Area,swiggy,Kolkata,77
9471,Arey O Sambhar,,3.8,20,350.0,,,South Indian,Andheri East,Marol Industrial Estate,swiggy,Mumbai,52
9472,D Healthy Hobbit,,4.5,20,200.0,,,"Continental,Healthy Food",Vesu,Vesu,swiggy,Surat,63
9473,Biryani King,,2.9,80,300.0,,,"Chinese,North Indian",Karve Nagar,Wakad,swiggy,Pune,64
9474,Afsa Biriyani,,2.9,80,200.0,,,Biryani,Topsia,Tangra,swiggy,Kolkata,71
9475,Hotel Zam Zam,,2.9,80,250.0,,,"Biryani,North Indian,Chinese",Frazer Town,Geddalahalli,swiggy,Bangalore,64
9476,Food Finger,,4.2,20,200.0,,,Indian,Ayanavaram,Kilpauk,swiggy,Chennai,57
9477,Kake Da Punjabi Dhabba,,4.2,500,350.0,,,"North Indian,Punjabi,Thalis,Biryani,Combo,Desserts",Teynampet,Alwarpet,swiggy,Chennai,64
9478,Amhi Kolhapuri,,3.6,50,200.0,,,"Maharashtrian,North Indian,Chinese,Tandoor",Magarpatta,Hadapsar,swiggy,Pune,38
9479,Bangalore Mandarin,,4.3,500,800.0,,,Chinese,Indiranagar,Indiranagar,swiggy,Bangalore,51
9480,Cake@99,,2.9,80,100.0,,,Bakery,Tagore Garden Extension,Road No 28,swiggy,Delhi,73
9481,Sainath Omelette,,2.9,80,150.0,,,"Fast Food,North Indian",Althan,Althan,swiggy,Surat,46
9482,The Bowl Life,,4.3,100,250.0,,,"Asian,North Indian,Continental,Healthy Food,Punjabi,Home Food,Oriental,Desserts,Beverages,Pan-Asian,Bengali,Mangalorean,Kashmiri,Lucknowi,Chinese,Sweets,Kebabs,Combo,Rajasthani,Awadhi",Indiranagar,Indiranagar,swiggy,Bangalore,52
9483,Bowlsome,,3.9,100,250.0,,,"Asian,North Indian,Continental,Healthy Food,Punjabi,Home Food,Oriental,Desserts,Beverages,Pan-Asian,Bengali,Mangalorean,Kashmiri,Lucknowi,Chinese,Sweets,Kebabs,Combo,Rajasthani,Awadhi",Pitam Pura,Rohini,swiggy,Delhi,35
9484,Mothers Kitchen,,3.8,100,400.0,,,"Indian,North Indian,Sindhi",Chembur,Inlaks Hospital Road,swiggy,Mumbai,52
9485,Live Egg Station,,4.1,1000,300.0,,,"North Indian,Snacks,Beverages,Biryani,Fast Food,Healthy Food,Street Food,Home Food",Adajan,Nr Pal Rto,swiggy,Surat,52
9486,Food Point,,4.2,20,200.0,,,"Juices,Snacks",Mylapore,Mylapore,swiggy,Chennai,56
9487,Blue Dragon Chinese Katta,,4.0,50,200.0,,,Chinese,Aundh,Aundh,swiggy,Pune,64
9488,Breakfast Express,,4.2,500,200.0,,,"Continental,North Indian,South Indian,American,Beverages,British,Cafe,Combo,European,Desserts",Indiranagar,Appareddy Palya,swiggy,Bangalore,52
9489,Aubree,,4.3,100,800.0,,,"Desserts,Bakery",Ashok Nagar,Central Bangalore,swiggy,Bangalore,29
9490,Roll King,,2.9,80,300.0,,,Indian,Paschim Vihar,Dda Gole Market A-4 Block,swiggy,Delhi,57
9491,Hashtag Foods,,3.9,100,400.0,,,"Continental,Italian",Sector 73,Ground Floor Rg Mall,swiggy,Delhi,37
9492,Chai Truck,,4.1,500,200.0,,,"Continental,American,Fast Food,Beverages",Anna Nagar,Annanagar,swiggy,Chennai,76
9493,Nice Fried Chicken,,2.9,80,250.0,,,Chinese,Barabazar Market,Burrabazar,swiggy,Kolkata,50
9494,Madro Cafe,,4.1,20,300.0,,,"Italian,Mexican,Continental",Annanagar East,Annanagar,swiggy,Chennai,70
9495,Creamee N Spicee,,2.9,80,300.0,,,"Fast Food,Pizzas",Periyamet,Purasawalkam,swiggy,Chennai,37
9496,Squeezer Juice And Shakes,,3.9,20,250.0,,,"Juices,Beverages,Ice Cream",Rohini,Rohini,swiggy,Delhi,34
9497,Oh ! Dum Biryani Taste Bangal,,3.8,20,200.0,,,Biryani,Andheri East,Andheri East,swiggy,Mumbai,50
9498,Cane Fresh,,4.4,50,50.0,,,"Indian,Beverages,Desserts",Pulikeshi Nagar,Coles Road,swiggy,Bangalore,39
9499,Mandarin Oak- The Heavenly Chinese,,4.1,20,350.0,,,"Chinese,Asian,Thai",Cit Nagar,Cit Nagar,swiggy,Chennai,94
9500,Brewbakes Cafe Jodhpur Park,,4.4,20,500.0,,,"American,Cafe,Italian,Mexican",Jodhpur Park,Jadavpur,swiggy,Kolkata,84
9501,Only Roti'S,,4.6,50,250.0,,,Fast Food,Andheri East,Pream Nagar Sakivihar Road,swiggy,Mumbai,61
9502,Khawabo Jatane Fast Food,,4.3,20,200.0,,,"Chinese,Mughlai,North Indian",Dum Dum,Jawpur Road,swiggy,Kolkata,88
9503,Aasing'S Kitchen,,2.9,80,150.0,,,Continental,Shivaji Nagar,Shivaji Nagar,swiggy,Pune,45
9504,Homely Meals @69,,4.0,100,150.0,,,Home Food,Kondhwa,Kothrud,swiggy,Pune,69
9505,Mamieyaar Veedu,,4.1,20,400.0,,,"Chettinad,South Indian",Triplicane,Royapettah,swiggy,Chennai,49
9506,Rice++,,3.9,20,100.0,,,Healthy Food,Himayath Nagar,Narayanguda,swiggy,Hyderabad,33
9507,Eggsplode,,4.2,100,150.0,,,"Salads,French,Beverages,Combo",Himayath Nagar,Narayanguda,swiggy,Hyderabad,33
9508,Break The Bread - Sandwiches And Burgers,,3.8,50,200.0,,,"Continental,Fast Food",Himayath Nagar,Narayanguda,swiggy,Hyderabad,35
9509,The Burrito Bowl,,4.2,50,200.0,,,Mexican  Beverages,Himayath Nagar,Narayanguda,swiggy,Hyderabad,34
9510,Lo! - Low Carb And Keto Foods,,4.5,100,150.0,,,"Healthy Food,Keto,North Indian,Continental",Kodihalli,Indiranagar,swiggy,Bangalore,54
9511,Hybrid Theory Cafe & Bistro (Coffee Pizza Pasta Sandwiches Burgers & More),,3.9,20,450.0,,,"Continental,Pastas,Pizzas,Snacks,Beverages",Andheri East,Marol Sakinaka,swiggy,Mumbai,53
9512,Lo! - Low Carb And Keto Foods,,4.3,500,150.0,,,Healthy Food  Keto  North Indian  Continental,Banjara Hills,Devera Konda Basti,swiggy,Hyderabad,61
9513,Nawabi Zaika,,3.8,20,200.0,,,"Fast Food,Street Food",Karve Nagar,Karve Nagar,swiggy,Pune,57
9514,Kake D Hatti,,3.9,500,400.0,,,North Indian,Bhowanipore,Central Kolkata,swiggy,Kolkata,66
9515,Faasos,,4.2,100,200.0,,,"Combo,Snacks,Beverages,Desserts,Indian",Purasaiwakkam,Purasaiwakkam,swiggy,Chennai,46
9516,Behrouz Biryani,,4.2,100,500.0,,,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Purasaiwakkam,Purasaiwakkam,swiggy,Chennai,48
9517,Oven Story Pizza,,4.1,100,600.0,,,Pizzas,Purasaiwakkam,Purasaiwakkam,swiggy,Chennai,51
9518,Firangi Bake,,4.3,50,400.0,,,"Italian,Mexican,Pastas",Purasaiwakkam,Purasaiwakkam,swiggy,Chennai,51
9519,Sweet Truth - Cake And Desserts,,4.2,50,450.0,,,"Ice Cream,Bakery,Desserts,Beverages",Purasaiwakkam,Purasaiwakkam,swiggy,Chennai,47
9520,The Good Bowl,,4.2,50,400.0,,,"North Indian,Punjabi,Biryani,Combo,Chinese,Beverages,Desserts,Jain,Indian,Hyderabadi,Mughlai",Purasaiwakkam,Purasaiwakkam,swiggy,Chennai,46
9521,The Biryani Life,,4.1,50,250.0,,,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",Purasaiwakkam,Purasaiwakkam,swiggy,Chennai,50
9522,Hotel Al Madeena,,2.9,80,300.0,,,"Chinese,North Indian",Vadgaon Budruk,Narhe,swiggy,Pune,83
9523,Master Chef,,4.0,20,300.0,,,"Chinese,North Indian",Vadgaon Budruk,Narhe,swiggy,Pune,78
9524,Tic Tac Rolls (Since 1981),,3.7,50,250.0,,,"Fast Food,Tandoor,Biryani",Egmore,Egmore,swiggy,Chennai,37
9525,Sampurna - The House Of Southern Flavours,,4.2,100,200.0,,,"South Indian,Hyderabadi,Andhra,Biryani,Desserts,Snacks",Jogupalya,Indiranagar,swiggy,Bangalore,45
9526,La Pino'Z Pizza,,3.9,1000,500.0,,,Pizzas,Rohini,Dc Chowk,swiggy,Delhi,45
9527,Delhi Dastarkhwan Restaurant,,4.0,100,200.0,,,Mughlai,Gopipura,Chowk Bazar,swiggy,Surat,34
9528,Food China - Momos And Noodles,,2.9,80,200.0,,,"Chinese,Tibetan,Fast Food,Snacks,Beverages",Pashan,Baner,swiggy,Pune,81
9529,Kekiz - The Cake Shop,,2.9,80,200.0,,,"Bakery,Desserts,Beverages",Purasaiwakkam,Purasawalkam,swiggy,Chennai,44
9530,Bombay Biryani,,3.5,100,250.0,,,Biryani,Dudheshwar,Shahibag,swiggy,Ahmedabad,48
9531,S & B The Cake Factory,,2.9,80,450.0,,,"Desserts,Bakery",Kothrud,Shastri Nagar Kothrud,swiggy,Pune,62
9532,The Great Wall Of China,,2.9,80,300.0,,,Chinese,Purasaiwakkam,Purasawalkam - The Great Wall Of China,swiggy,Chennai,44
9533,Taj Mughalai,,4.4,20,300.0,,,"Biryani,North Indian,South Indian,Chinese",Purasaiwakkam,Purasawalkam - Taj Mughalai,swiggy,Chennai,38
9534,Just Fries,,4.1,50,250.0,,,"American,Snacks,Fast Food,Ice Cream,Desserts",Bhowanipore,Central Kolkata,swiggy,Kolkata,63
9535,Binge Baefikar,,4.4,100,250.0,,,"American,Fast Food,Healthy Food,Indian,Mexican",Tollygunge,Jadavpur,swiggy,Kolkata,89
9536,Chai Point,,4.4,500,150.0,,,Bakery  Combo  Beverages  Maharashtrian  Snacks  Street Food  South Indian  Punjabi  Fast Food,Powai,Opp. Nirali Hospital,swiggy,Mumbai,52
9537,Wow! China,,3.9,100,300.0,,,"Tibetan,Fast Food,Chinese,Asian,Snacks,Continental,Desserts,Beverages",Kothrud,Karishma Chs,swiggy,Pune,51
9538,Jimmy'S Dhaba,,2.9,80,500.0,,,North Indian  Desserts,Khar West,Khar West Mumbai,swiggy,Mumbai,59
9539,Brown Bear,,3.4,20,250.0,,,Bakery  Desserts,Kharkhana & Trimulgherry,Kharkhana & Trimulgherry,swiggy,Hyderabad,76
9540,Chinese Nalapaka,,3.9,50,200.0,,,"Chinese,Indian",Guttahalli,Malleshwaram,swiggy,Bangalore,56
9541,Lucky Da Punjabi Dhabba,,4.2,100,350.0,,,"Punjabi,North Indian,Thalis,Kebabs,Tandoor",Teynampet,Alwarpet,swiggy,Chennai,66
9542,Waffle Shack,,2.9,80,200.0,,,"Bakery,Desserts",Kilpauk,Kilpauk,swiggy,Chennai,49
9543,Cake Paradise,,3.5,20,450.0,,,"Desserts,Bakery",Kothrud,Shastri Nagar Kothrud,swiggy,Pune,60
9544,Phuket Street,,4.4,100,750.0,,,Thai,Alwarpet,Alwarpet,swiggy,Chennai,66
9545,Bon Bon Candy Cake Shop,,2.9,80,150.0,,,Bakery,Kothrud,Shastri Nagar Kothrud,swiggy,Pune,66
